date,product,region,quantity,price,revenue,cost,profit
2024-03-12,Gamma Jacket,West,22,193.25,4251.5,2441.22,1810.28
2024-03-12,Delta Shoes,North,36,203.8,7336.8,4061.16,3275.64
2024-03-12,Delta Shoes,South,41,222.07,9104.87,4900.41,4204.46
2024-03-12,Delta Shoes,East,36,222.1,7995.6,4836.74,3158.86
2024-03-12,Delta Shoes,West,36,229.69,8268.84,5034.77,3234.07
2024-03-12,Epsilon Hat,North,13,83.09,1080.17,644.37,435.8
2024-03-12,Epsilon Hat,South,16,76.05,1216.8,761.76,455.04
2024-03-12,Epsilon Hat,East,11,78.18,859.98,514.51,345.47
2024-03-12,Epsilon Hat,West,13,77.86,1012.18,596.37,415.81
2024-03-13,Alpha Shirt,North,25,190.02,4750.5,2843.04,1907.46
2024-03-13,Alpha Shirt,South,31,190.01,5890.31,3545.84,2344.47
2024-03-13,Alpha Shirt,East,48,196.86,9449.28,5709.83,3739.45
2024-03-13,Alpha Shirt,West,30,192.88,5786.4,3672.6,2113.8
2024-03-13,Beta Jeans,North,24,138.85,3332.4,1896.86,1435.54
2024-03-13,Beta Jeans,South,19,135.93,2582.67,1493.61,1089.06
2024-03-13,Beta Jeans,East,31,143.78,4457.18,2505.51,1951.67
2024-03-13,Beta Jeans,West,19,145.59,2766.21,1670.8,1095.41
2024-03-13,Gamma Jacket,North,21,173.5,3643.5,2052.88,1590.62
2024-03-13,Gamma Jacket,South,33,176.09,5810.97,3515.68,2295.29
2024-03-13,Gamma Jacket,East,30,168.51,5055.3,3101.12,1954.18
2024-03-13,Gamma Jacket,West,25,165.73,4143.25,2431.17,1712.08
2024-03-13,Delta Shoes,North,45,214.27,9642.15,5196.5,4445.65
2024-03-13,Delta Shoes,South,35,241.9,8466.5,5074.33,3392.17
2024-03-13,Delta Shoes,East,31,212.88,6599.28,3496.24,3103.04
2024-03-13,Delta Shoes,West,26,226.59,5891.34,3446.02,2445.32
2024-03-13,Epsilon Hat,North,13,70.79,920.27,568.48,351.79
2024-03-13,Epsilon Hat,South,15,74.63,1119.45,720.07,399.38
2024-03-13,Epsilon Hat,East,10,79.27,792.7,479.48,313.22
2024-03-13,Epsilon Hat,West,18,82.88,1491.84,894.57,597.27
2024-03-14,Alpha Shirt,North,30,206.12,6183.6,3456.41,2727.19
2024-03-14,Alpha Shirt,South,38,214.11,8136.18,4923.94,3212.24
2024-03-14,Alpha Shirt,East,37,198.99,7362.63,4670.38,2692.25
2024-03-14,Alpha Shirt,West,34,188.95,6424.3,3613.81,2810.49
2024-03-14,Beta Jeans,North,25,150.79,3769.75,2243.05,1526.7
2024-03-14,Beta Jeans,South,25,132.01,3300.25,2078.53,1221.72
2024-03-14,Beta Jeans,East,21,139.97,2939.37,1762.59,1176.78
2024-03-14,Beta Jeans,West,17,150.35,2555.95,1602.09,953.86
2024-03-14,Gamma Jacket,North,33,193.81,6395.73,4130.02,2265.71
2024-03-14,Gamma Jacket,South,34,189.59,6446.06,3365.77,3080.29
2024-03-14,Gamma Jacket,East,26,179.83,4675.58,2731.15,1944.43
2024-03-14,Gamma Jacket,West,23,172.47,3966.81,2481.15,1485.66
2024-03-14,Delta Shoes,North,34,209.74,7131.16,4294.47,2836.69
2024-03-14,Delta Shoes,South,39,230.56,8991.84,5158.29,3833.55
2024-03-14,Delta Shoes,East,32,220.52,7056.64,4159.8,2896.84
2024-03-14,Delta Shoes,West,43,228.17,9811.31,6046.18,3765.13
2024-03-14,Epsilon Hat,North,16,83.46,1335.36,885.79,449.57
2024-03-14,Epsilon Hat,South,13,84.61,1099.93,693.13,406.8
2024-03-14,Epsilon Hat,East,9,86.16,775.44,454.06,321.38
2024-03-14,Epsilon Hat,West,14,74.91,1048.74,655.01,393.73
2024-03-15,Alpha Shirt,North,26,201.68,5243.68,3252.61,1991.07
2024-03-15,Alpha Shirt,South,26,209.5,5447.0,3444.92,2002.08
2024-03-15,Alpha Shirt,East,26,196.57,5110.82,3119.77,1991.05
2024-03-15,Alpha Shirt,West,31,181.73,5633.63,3339.54,2294.09
2024-03-15,Beta Jeans,North,19,155.5,2954.5,1640.09,1314.41
2024-03-15,Beta Jeans,South,18,138.39,2491.02,1548.87,942.15
2024-03-15,Beta Jeans,East,22,160.44,3529.68,2135.8,1393.88
2024-03-15,Beta Jeans,West,30,154.42,4632.6,2776.6,1856.0
2024-03-15,Gamma Jacket,North,29,177.37,5143.73,3137.32,2006.41
2024-03-15,Gamma Jacket,South,22,176.17,3875.74,2498.48,1377.26
2024-03-15,Gamma Jacket,East,31,188.06,5829.86,3460.46,2369.4
2024-03-15,Gamma Jacket,West,36,178.76,6435.36,3460.19,2975.17
2024-03-15,Delta Shoes,North,25,236.54,5913.5,3375.05,2538.45
2024-03-15,Delta Shoes,South,28,214.38,6002.64,3522.98,2479.66
2024-03-15,Delta Shoes,East,25,241.81,6045.25,3631.6,2413.65
2024-03-15,Delta Shoes,West,34,230.97,7852.98,4216.9,3636.08
2024-03-15,Epsilon Hat,North,10,77.88,778.8,479.4,299.4
2024-03-15,Epsilon Hat,South,14,81.3,1138.2,606.94,531.26
2024-03-15,Epsilon Hat,East,14,76.38,1069.32,670.14,399.18
2024-03-15,Epsilon Hat,West,17,86.19,1465.23,873.78,591.45
2024-03-16,Alpha Shirt,North,35,201.59,7055.65,4647.86,2407.79
2024-03-16,Alpha Shirt,South,28,202.6,5672.8,3550.07,2122.73
2024-03-16,Alpha Shirt,East,32,202.89,6492.48,4141.65,2350.83
2024-03-16,Alpha Shirt,West,23,207.04,4761.92,2803.13,1958.79
2024-03-16,Beta Jeans,North,23,155.32,3572.36,2076.08,1496.28
2024-03-16,Beta Jeans,South,32,159.48,5103.36,3057.89,2045.47
2024-03-16,Beta Jeans,East,18,140.31,2525.58,1496.37,1029.21
2024-03-16,Beta Jeans,West,19,157.66,2995.54,1773.21,1222.33
2024-03-16,Gamma Jacket,North,26,182.02,4732.52,2691.41,2041.11
2024-03-16,Gamma Jacket,South,24,172.06,4129.44,2457.4,1672.04
2024-03-16,Gamma Jacket,East,35,163.19,5711.65,3418.19,2293.46
2024-03-16,Gamma Jacket,West,32,198.43,6349.76,3483.34,2866.42
2024-03-16,Delta Shoes,North,30,216.9,6507.0,4149.35,2357.65
2024-03-16,Delta Shoes,South,32,220.18,7045.76,4160.03,2885.73
2024-03-16,Delta Shoes,East,39,226.5,8833.5,4718.01,4115.49
2024-03-16,Delta Shoes,West,36,226.12,8140.32,4763.24,3377.08
2024-03-16,Epsilon Hat,North,15,73.49,1102.35,618.54,483.81
2024-03-16,Epsilon Hat,South,11,84.11,925.21,561.84,363.37
2024-03-16,Epsilon Hat,East,9,81.36,732.24,446.87,285.37
2024-03-16,Epsilon Hat,West,16,72.42,1158.72,702.45,456.27
2024-03-17,Alpha Shirt,North,28,209.86,5876.08,3331.75,2544.33
2024-03-17,Alpha Shirt,South,33,188.89,6233.37,3930.43,2302.94
2024-03-17,Alpha Shirt,East,26,209.8,5454.8,2955.64,2499.16
2024-03-17,Alpha Shirt,West,25,194.77,4869.25,2854.54,2014.71
2024-03-17,Beta Jeans,North,22,149.41,3287.02,1929.0,1358.02
2024-03-17,Beta Jeans,South,20,152.32,3046.4,1825.43,1220.97
2024-03-17,Beta Jeans,East,21,148.43,3117.03,1941.82,1175.21
2024-03-17,Beta Jeans,West,19,156.36,2970.84,1722.15,1248.69
2024-03-17,Gamma Jacket,North,26,183.05,4759.3,2371.0,2388.3
2024-03-17,Gamma Jacket,South,30,171.81,5154.3,3338.17,1816.13
2024-03-17,Gamma Jacket,East,20,198.55,3971.0,2350.04,1620.96
2024-03-17,Gamma Jacket,West,26,177.95,4626.7,2903.63,1723.07
2024-03-17,Delta Shoes,North,34,235.32,8000.88,4856.57,3144.31
2024-03-17,Delta Shoes,South,45,219.33,9869.85,5936.79,3933.06
2024-03-17,Delta Shoes,East,35,214.79,7517.65,4675.06,2842.59
2024-03-17,Delta Shoes,West,33,226.72,7481.76,4494.25,2987.51
2024-03-17,Epsilon Hat,North,21,87.18,1830.78,1048.53,782.25
2024-03-17,Epsilon Hat,South,12,78.03,936.36,548.91,387.45
2024-03-17,Epsilon Hat,East,12,76.86,922.32,542.6,379.72
2024-03-17,Epsilon Hat,West,10,79.8,798.0,476.94,321.06
2024-03-18,Alpha Shirt,North,36,205.75,7407.0,4474.16,2932.84
2024-03-18,Alpha Shirt,South,35,188.46,6596.1,3859.39,2736.71
2024-03-18,Alpha Shirt,East,35,206.61,7231.35,4048.85,3182.5
2024-03-18,Alpha Shirt,West,35,193.35,6767.25,3978.78,2788.47
2024-03-18,Beta Jeans,North,16,152.08,2433.28,1504.68,928.6
2024-03-18,Beta Jeans,South,28,155.44,4352.32,2606.05,1746.27
2024-03-18,Beta Jeans,East,27,145.04,3916.08,2317.67,1598.41
2024-03-18,Beta Jeans,West,28,166.91,4673.48,2838.67,1834.81
2024-03-18,Gamma Jacket,North,32,168.18,5381.76,3198.74,2183.02
2024-03-18,Gamma Jacket,South,29,191.08,5541.32,3493.25,2048.07
2024-03-18,Gamma Jacket,East,31,164.02,5084.62,3101.49,1983.13
2024-03-18,Gamma Jacket,West,27,188.42,5087.34,2946.89,2140.45
2024-03-18,Delta Shoes,North,32,219.03,7008.96,3949.7,3059.26
2024-03-18,Delta Shoes,South,39,239.71,9348.69,5753.07,3595.62
2024-03-18,Delta Shoes,East,32,221.76,7096.32,4086.22,3010.1
2024-03-18,Delta Shoes,West,38,209.19,7949.22,4556.08,3393.14
2024-03-18,Epsilon Hat,North,8,75.28,602.24,356.75,245.49
2024-03-18,Epsilon Hat,South,16,80.34,1285.44,769.03,516.41
2024-03-18,Epsilon Hat,East,9,80.57,725.13,424.22,300.91
2024-03-18,Epsilon Hat,West,18,74.38,1338.84,874.37,464.47
2024-03-19,Alpha Shirt,North,24,178.15,4275.6,2751.45,1524.15
2024-03-19,Alpha Shirt,South,21,185.28,3890.88,2264.55,1626.33
2024-03-19,Alpha Shirt,East,39,214.46,8363.94,5036.78,3327.16
2024-03-19,Alpha Shirt,West,39,196.72,7672.08,4559.01,3113.07
2024-03-19,Beta Jeans,North,33,143.15,4723.95,2762.58,1961.37
2024-03-19,Beta Jeans,South,18,150.85,2715.3,1584.73,1130.57
2024-03-19,Beta Jeans,East,27,145.92,3939.84,2453.46,1486.38
2024-03-19,Beta Jeans,West,15,150.05,2250.75,1438.09,812.66
2024-03-19,Gamma Jacket,North,34,178.92,6083.28,3392.2,2691.08
2024-03-19,Gamma Jacket,South,23,177.14,4074.22,2401.0,1673.22
2024-03-19,Gamma Jacket,East,35,196.35,6872.25,4455.15,2417.1
2024-03-19,Gamma Jacket,West,34,176.42,5998.28,3342.14,2656.14
2024-03-19,Delta Shoes,North,30,230.34,6910.2,3797.11,3113.09
2024-03-19,Delta Shoes,South,30,226.16,6784.8,4272.04,2512.76
2024-03-19,Delta Shoes,East,30,236.13,7083.9,4238.19,2845.71
2024-03-19,Delta Shoes,West,42,209.43,8796.06,5515.65,3280.41
2024-03-19,Epsilon Hat,North,15,85.81,1287.15,774.74,512.41
2024-03-19,Epsilon Hat,South,8,79.1,632.8,345.61,287.19
2024-03-19,Epsilon Hat,East,16,83.11,1329.76,802.33,527.43
2024-03-19,Epsilon Hat,West,15,79.19,1187.85,693.46,494.39
2024-03-20,Alpha Shirt,North,35,184.65,6462.75,3575.58,2887.17
2024-03-20,Alpha Shirt,South,33,200.45,6614.85,4010.0,2604.85
2024-03-20,Alpha Shirt,East,31,202.93,6290.83,4162.9,2127.93
2024-03-20,Alpha Shirt,West,35,178.93,6262.55,3539.24,2723.31
2024-03-20,Beta Jeans,North,27,163.3,4409.1,2567.31,1841.79
2024-03-20,Beta Jeans,South,25,161.74,4043.5,2377.11,1666.39
2024-03-20,Beta Jeans,East,25,145.05,3626.25,2222.23,1404.02
2024-03-20,Beta Jeans,West,25,139.66,3491.5,1910.24,1581.26
2024-03-20,Gamma Jacket,North,34,169.85,5774.9,3556.12,2218.78
2024-03-20,Gamma Jacket,South,40,188.51,7540.4,4828.17,2712.23
2024-03-20,Gamma Jacket,East,25,181.7,4542.5,3042.91,1499.59
2024-03-20,Gamma Jacket,West,28,178.65,5002.2,2911.54,2090.66
2024-03-20,Delta Shoes,North,41,206.94,8484.54,5525.5,2959.04
2024-03-20,Delta Shoes,South,29,218.62,6339.98,4045.63,2294.35
2024-03-20,Delta Shoes,East,27,223.92,6045.84,3746.88,2298.96
2024-03-20,Delta Shoes,West,27,225.07,6076.89,3441.07,2635.82
2024-03-20,Epsilon Hat,North,11,82.96,912.56,535.83,376.73
2024-03-20,Epsilon Hat,South,16,77.97,1247.52,869.13,378.39
2024-03-20,Epsilon Hat,East,19,85.68,1627.92,990.06,637.86
2024-03-20,Epsilon Hat,West,6,86.65,519.9,315.22,204.68
2024-03-21,Alpha Shirt,North,29,201.12,5832.48,3523.01,2309.47
2024-03-21,Alpha Shirt,South,28,180.37,5050.36,2915.17,2135.19
2024-03-21,Alpha Shirt,East,34,196.37,6676.58,4144.51,2532.07
2024-03-21,Alpha Shirt,West,38,206.05,7829.9,4818.5,3011.4
2024-03-21,Beta Jeans,North,20,145.98,2919.6,1962.1,957.5
2024-03-21,Beta Jeans,South,23,153.57,3532.11,1920.38,1611.73
2024-03-21,Beta Jeans,East,25,151.28,3782.0,2204.02,1577.98
2024-03-21,Beta Jeans,West,22,146.08,3213.76,1784.39,1429.37
2024-03-21,Gamma Jacket,North,24,190.76,4578.24,2607.3,1970.94
2024-03-21,Gamma Jacket,South,27,173.11,4673.97,3040.38,1633.59
2024-03-21,Gamma Jacket,East,28,186.55,5223.4,3256.59,1966.81
2024-03-21,Gamma Jacket,West,28,179.61,5029.08,3043.01,1986.07
2024-03-21,Delta Shoes,North,42,232.17,9751.14,5569.96,4181.18
2024-03-21,Delta Shoes,South,31,220.54,6836.74,4174.98,2661.76
2024-03-21,Delta Shoes,East,39,223.99,8735.61,5301.53,3434.08
2024-03-21,Delta Shoes,West,34,226.49,7700.66,4694.38,3006.28
2024-03-21,Epsilon Hat,North,7,79.31,555.17,330.33,224.84
2024-03-21,Epsilon Hat,South,7,85.29,597.03,356.6,240.43
2024-03-21,Epsilon Hat,East,7,81.69,571.83,334.31,237.52
2024-03-21,Epsilon Hat,West,9,75.88,682.92,391.89,291.03
2024-03-22,Alpha Shirt,North,34,221.29,7523.86,4398.98,3124.88
2024-03-22,Alpha Shirt,South,24,208.58,5005.92,3067.58,1938.34
2024-03-22,Alpha Shirt,East,24,190.32,4567.68,2764.63,1803.05
2024-03-22,Alpha Shirt,West,26,203.04,5279.04,3206.7,2072.34
2024-03-22,Beta Jeans,North,20,155.2,3104.0,1756.37,1347.63
2024-03-22,Beta Jeans,South,24,149.57,3589.68,2126.65,1463.03
2024-03-22,Beta Jeans,East,20,147.22,2944.4,1894.95,1049.45
2024-03-22,Beta Jeans,West,25,144.3,3607.5,2192.53,1414.97
2024-03-22,Gamma Jacket,North,31,171.56,5318.36,2960.01,2358.35
2024-03-22,Gamma Jacket,South,19,179.86,3417.34,2103.92,1313.42
2024-03-22,Gamma Jacket,East,28,160.11,4483.08,2657.84,1825.24
2024-03-22,Gamma Jacket,West,21,182.1,3824.1,2310.23,1513.87
2024-03-22,Delta Shoes,North,43,219.09,9420.87,5807.27,3613.6
2024-03-22,Delta Shoes,South,33,216.24,7135.92,4066.38,3069.54
2024-03-22,Delta Shoes,East,41,220.92,9057.72,5140.15,3917.57
2024-03-22,Delta Shoes,West,40,222.2,8888.0,5651.69,3236.31
2024-03-22,Epsilon Hat,North,11,85.74,943.14,608.83,334.31
2024-03-22,Epsilon Hat,South,12,77.8,933.6,552.86,380.74
2024-03-22,Epsilon Hat,East,9,83.6,752.4,425.07,327.33
2024-03-22,Epsilon Hat,West,9,85.08,765.72,460.12,305.6
2024-03-23,Alpha Shirt,North,33,197.47,6516.51,3923.27,2593.24
2024-03-23,Alpha Shirt,South,29,174.51,5060.79,2917.01,2143.78
2024-03-23,Alpha Shirt,East,34,198.24,6740.16,4211.41,2528.75
2024-03-23,Alpha Shirt,West,36,201.87,7267.32,4602.21,2665.11
2024-03-23,Beta Jeans,North,22,149.45,3287.9,1935.47,1352.43
2024-03-23,Beta Jeans,South,21,144.58,3036.18,1796.55,1239.63
2024-03-23,Beta Jeans,East,21,158.52,3328.92,2062.41,1266.51
2024-03-23,Beta Jeans,West,29,165.61,4802.69,2926.73,1875.96
2024-03-23,Gamma Jacket,North,30,177.35,5320.5,3223.79,2096.71
2024-03-23,Gamma Jacket,South,22,156.52,3443.44,1979.9,1463.54
2024-03-23,Gamma Jacket,East,27,164.63,4445.01,2784.37,1660.64
2024-03-23,Gamma Jacket,West,30,186.9,5607.0,3482.2,2124.8
2024-03-23,Delta Shoes,North,36,224.62,8086.32,5046.9,3039.42
2024-03-23,Delta Shoes,South,36,206.99,7451.64,4617.02,2834.62
2024-03-23,Delta Shoes,East,34,214.46,7291.64,4377.2,2914.44
2024-03-23,Delta Shoes,West,32,215.06,6881.92,4083.21,2798.71
2024-03-23,Epsilon Hat,North,16,81.69,1307.04,799.76,507.28
2024-03-23,Epsilon Hat,South,9,79.98,719.82,470.92,248.9
2024-03-23,Epsilon Hat,East,17,84.96,1444.32,890.84,553.48
2024-03-23,Epsilon Hat,West,8,79.17,633.36,373.16,260.2
2024-03-24,Alpha Shirt,North,26,194.63,5060.38,3097.56,1962.82
2024-03-24,Alpha Shirt,South,26,192.09,4994.34,2955.79,2038.55
2024-03-24,Alpha Shirt,East,31,209.53,6495.43,3960.37,2535.06
2024-03-24,Alpha Shirt,West,28,195.86,5484.08,3271.38,2212.7
2024-03-24,Beta Jeans,North,29,157.16,4557.64,2654.55,1903.09
2024-03-24,Beta Jeans,South,27,147.3,3977.1,2257.09,1720.01
2024-03-24,Beta Jeans,East,28,143.21,4009.88,2354.34,1655.54
2024-03-24,Beta Jeans,West,27,152.16,4108.32,2579.11,1529.21
2024-03-24,Gamma Jacket,North,26,173.17,4502.42,2642.9,1859.52
2024-03-24,Gamma Jacket,South,42,175.58,7374.36,4271.54,3102.82
2024-03-24,Gamma Jacket,East,17,188.61,3206.37,1976.35,1230.02
2024-03-24,Gamma Jacket,West,26,190.86,4962.36,3004.8,1957.56
2024-03-24,Delta Shoes,North,25,213.04,5326.0,3053.25,2272.75
2024-03-24,Delta Shoes,South,47,198.03,9307.41,5356.18,3951.23
2024-03-24,Delta Shoes,East,34,207.34,7049.56,4384.11,2665.45
2024-03-24,Delta Shoes,West,36,229.2,8251.2,4686.79,3564.41
2024-03-24,Epsilon Hat,North,7,82.31,576.17,376.81,199.36
2024-03-24,Epsilon Hat,South,11,80.46,885.06,571.45,313.61
2024-03-24,Epsilon Hat,East,16,82.6,1321.6,795.98,525.62
2024-03-24,Epsilon Hat,West,8,76.94,615.52,352.66,262.86
2024-03-25,Alpha Shirt,North,33,198.92,6564.36,3981.13,2583.23
2024-03-25,Alpha Shirt,South,27,207.38,5599.26,3550.74,2048.52
2024-03-25,Alpha Shirt,East,24,209.47,5027.28,3089.16,1938.12
2024-03-25,Alpha Shirt,West,35,207.09,7248.15,4691.21,2556.94
2024-03-25,Beta Jeans,North,13,158.62,2062.06,1176.26,885.8
2024-03-25,Beta Jeans,South,24,150.66,3615.84,2299.81,1316.03
2024-03-25,Beta Jeans,East,19,154.97,2944.43,1652.71,1291.72
2024-03-25,Beta Jeans,West,18,143.88,2589.84,1576.11,1013.73
2024-03-25,Gamma Jacket,North,34,182.72,6212.48,3491.03,2721.45
2024-03-25,Gamma Jacket,South,34,163.6,5562.4,3101.92,2460.48
2024-03-25,Gamma Jacket,East,35,178.05,6231.75,3825.22,2406.53
2024-03-25,Gamma Jacket,West,33,168.71,5567.43,3301.43,2266.0
2024-03-25,Delta Shoes,North,31,202.88,6289.28,3374.17,2915.11
2024-03-25,Delta Shoes,South,40,216.21,8648.4,4859.27,3789.13
2024-03-25,Delta Shoes,East,41,206.04,8447.64,5336.76,3110.88
2024-03-25,Delta Shoes,West,22,201.35,4429.7,2506.73,1922.97
2024-03-25,Epsilon Hat,North,18,85.89,1546.02,973.61,572.41
2024-03-25,Epsilon Hat,South,13,77.51,1007.63,640.37,367.26
2024-03-25,Epsilon Hat,East,14,82.45,1154.3,740.78,413.52
2024-03-25,Epsilon Hat,West,12,83.64,1003.68,628.03,375.65
2024-03-26,Alpha Shirt,North,22,212.41,4673.02,2634.23,2038.79
2024-03-26,Alpha Shirt,South,32,174.92,5597.44,3617.56,1979.88
2024-03-26,Alpha Shirt,East,36,218.04,7849.44,4673.2,3176.24
2024-03-26,Alpha Shirt,West,29,204.33,5925.57,3471.19,2454.38
2024-03-26,Beta Jeans,North,28,148.8,4166.4,2567.94,1598.46
2024-03-26,Beta Jeans,South,24,169.04,4056.96,2417.49,1639.47
2024-03-26,Beta Jeans,East,25,136.05,3401.25,2193.09,1208.16
2024-03-26,Beta Jeans,West,24,152.77,3666.48,2254.09,1412.39
2024-03-26,Gamma Jacket,North,27,194.27,5245.29,2976.59,2268.7
2024-03-26,Gamma Jacket,South,29,191.33,5548.57,3299.25,2249.32
2024-03-26,Gamma Jacket,East,37,159.62,5905.94,3279.4,2626.54
2024-03-26,Gamma Jacket,West,28,173.33,4853.24,2956.95,1896.29
2024-03-26,Delta Shoes,North,38,218.78,8313.64,5005.0,3308.64
2024-03-26,Delta Shoes,South,30,228.1,6843.0,4058.16,2784.84
2024-03-26,Delta Shoes,East,35,221.43,7750.05,5094.99,2655.06
2024-03-26,Delta Shoes,West,31,214.84,6660.04,3912.61,2747.43
2024-03-26,Epsilon Hat,North,13,83.07,1079.91,614.57,465.34
2024-03-26,Epsilon Hat,South,18,77.3,1391.4,861.07,530.33
2024-03-26,Epsilon Hat,East,6,84.05,504.3,319.8,184.5
2024-03-26,Epsilon Hat,West,11,81.39,895.29,526.8,368.49
2024-03-27,Alpha Shirt,North,29,188.75,5473.75,3354.13,2119.62
2024-03-27,Alpha Shirt,South,27,207.43,5600.61,3474.23,2126.38
2024-03-27,Alpha Shirt,East,39,191.94,7485.66,4407.78,3077.88
2024-03-27,Alpha Shirt,West,38,204.07,7754.66,4893.3,2861.36
2024-03-27,Beta Jeans,North,17,157.37,2675.29,1654.35,1020.94
2024-03-27,Beta Jeans,South,29,164.6,4773.4,2916.44,1856.96
2024-03-27,Beta Jeans,East,28,143.85,4027.8,2566.78,1461.02
2024-03-27,Beta Jeans,West,22,143.72,3161.84,1914.38,1247.46
2024-03-27,Gamma Jacket,North,37,181.08,6699.96,4029.28,2670.68
2024-03-27,Gamma Jacket,South,25,167.46,4186.5,2686.94,1499.56
2024-03-27,Gamma Jacket,East,32,178.91,5725.12,3108.38,2616.74
2024-03-27,Gamma Jacket,West,28,180.59,5056.52,3136.59,1919.93
2024-03-27,Delta Shoes,North,24,209.94,5038.56,2961.71,2076.85
2024-03-27,Delta Shoes,South,25,226.65,5666.25,3545.67,2120.58
2024-03-27,Delta Shoes,East,40,212.59,8503.6,5359.05,3144.55
2024-03-27,Delta Shoes,West,28,222.71,6235.88,3810.7,2425.18
2024-03-27,Epsilon Hat,North,10,81.9,819.0,480.24,338.76
2024-03-27,Epsilon Hat,South,14,81.89,1146.46,720.61,425.85
2024-03-27,Epsilon Hat,East,10,79.43,794.3,445.92,348.38
2024-03-27,Epsilon Hat,West,7,80.76,565.32,336.26,229.06
2024-03-28,Alpha Shirt,North,22,195.96,4311.12,2409.69,1901.43
2024-03-28,Alpha Shirt,South,27,212.46,5736.42,3532.88,2203.54
2024-03-28,Alpha Shirt,East,27,203.56,5496.12,3187.76,2308.36
2024-03-28,Alpha Shirt,West,41,201.49,8261.09,4709.21,3551.88
2024-03-28,Beta Jeans,North,12,149.37,1792.44,1001.34,791.1
2024-03-28,Beta Jeans,South,20,163.1,3262.0,1972.9,1289.1
2024-03-28,Beta Jeans,East,34,140.26,4768.84,2749.61,2019.23
2024-03-28,Beta Jeans,West,28,152.27,4263.56,2622.8,1640.76
2024-03-28,Gamma Jacket,North,21,179.32,3765.72,2049.64,1716.08
2024-03-28,Gamma Jacket,South,25,185.64,4641.0,2855.91,1785.09
2024-03-28,Gamma Jacket,East,24,191.76,4602.24,2720.76,1881.48
2024-03-28,Gamma Jacket,West,19,181.03,3439.57,2144.77,1294.8
2024-03-28,Delta Shoes,North,23,216.53,4980.19,2912.06,2068.13
2024-03-28,Delta Shoes,South,40,221.57,8862.8,4833.12,4029.68
2024-03-28,Delta Shoes,East,42,224.66,9435.72,6060.86,3374.86
2024-03-28,Delta Shoes,West,27,219.42,5924.34,3760.06,2164.28
2024-03-28,Epsilon Hat,North,16,78.29,1252.64,810.67,441.97
2024-03-28,Epsilon Hat,South,10,82.3,823.0,496.65,326.35
2024-03-28,Epsilon Hat,East,8,77.23,617.84,336.74,281.1
2024-03-28,Epsilon Hat,West,22,78.17,1719.74,1005.55,714.19
2024-03-29,Alpha Shirt,North,30,200.64,6019.2,3701.76,2317.44
2024-03-29,Alpha Shirt,South,37,206.92,7656.04,4656.86,2999.18
2024-03-29,Alpha Shirt,East,40,200.55,8022.0,5036.8,2985.2
2024-03-29,Alpha Shirt,West,27,198.27,5353.29,2922.35,2430.94
2024-03-29,Beta Jeans,North,29,136.33,3953.57,2311.79,1641.78
2024-03-29,Beta Jeans,South,12,136.68,1640.16,1022.23,617.93
2024-03-29,Beta Jeans,East,27,144.9,3912.3,2288.97,1623.33
2024-03-29,Beta Jeans,West,19,151.28,2874.32,1748.51,1125.81
2024-03-29,Gamma Jacket,North,30,171.56,5146.8,2916.53,2230.27
2024-03-29,Gamma Jacket,South,33,165.6,5464.8,3385.61,2079.19
2024-03-29,Gamma Jacket,East,24,165.38,3969.12,2372.28,1596.84
2024-03-29,Gamma Jacket,West,28,178.55,4999.4,2964.65,2034.75
2024-03-29,Delta Shoes,North,31,208.57,6465.67,3434.46,3031.21
2024-03-29,Delta Shoes,South,35,226.94,7942.9,4628.57,3314.33
2024-03-29,Delta Shoes,East,40,205.36,8214.4,4888.4,3326.0
2024-03-29,Delta Shoes,West,31,203.13,6297.03,4100.66,2196.37
2024-03-29,Epsilon Hat,North,15,79.64,1194.6,739.72,454.88
2024-03-29,Epsilon Hat,South,12,83.79,1005.48,561.18,444.3
2024-03-29,Epsilon Hat,East,16,76.86,1229.76,738.13,491.63
2024-03-29,Epsilon Hat,West,8,78.4,627.2,360.72,266.48
2024-03-30,Alpha Shirt,North,41,203.96,8362.36,5102.5,3259.86
2024-03-30,Alpha Shirt,South,37,202.9,7507.3,4530.17,2977.13
2024-03-30,Alpha Shirt,East,24,203.4,4881.6,3057.39,1824.21
2024-03-30,Alpha Shirt,West,36,188.77,6795.72,4036.09,2759.63
2024-03-30,Beta Jeans,North,21,152.65,3205.65,1903.84,1301.81
2024-03-30,Beta Jeans,South,28,141.74,3968.72,2591.42,1377.3
2024-03-30,Beta Jeans,East,32,151.35,4843.2,2921.28,1921.92
2024-03-30,Beta Jeans,West,28,155.83,4363.24,2586.09,1777.15
2024-03-30,Gamma Jacket,North,32,176.92,5661.44,3622.16,2039.28
2024-03-30,Gamma Jacket,South,22,189.66,4172.52,2731.77,1440.75
2024-03-30,Gamma Jacket,East,35,172.89,6051.15,3612.5,2438.65
2024-03-30,Gamma Jacket,West,40,178.23,7129.2,4834.39,2294.81
2024-03-30,Delta Shoes,North,41,231.38,9486.58,5668.06,3818.52
2024-03-30,Delta Shoes,South,50,233.84,11692.0,6954.87,4737.13
2024-03-30,Delta Shoes,East,41,207.38,8502.58,5166.02,3336.56
2024-03-30,Delta Shoes,West,37,213.76,7909.12,4507.91,3401.21
2024-03-30,Epsilon Hat,North,12,76.39,916.68,581.33,335.35
2024-03-30,Epsilon Hat,South,10,90.06,900.6,525.76,374.84
