customer_id,join_date,segment,orders,clv,satisfaction,churn_flag
C03141,2024-02-08,Low Value,1,41.41,3.1,0
C03142,2024-08-09,Low Value,2,78.23,3.86,0
C03143,2023-04-24,High Value,4,1233.59,5.0,0
C03144,2024-03-27,High Value,7,1914.97,4.8,0
C03145,2023-06-01,Low Value,2,133.08,3.44,0
C03146,2024-08-22,Mid Value,3,354.9,4.28,0
C03147,2023-08-15,Mid Value,5,538.68,3.57,0
C03148,2023-05-08,Low Value,3,124.34,4.03,0
C03149,2024-01-17,Mid Value,8,811.06,3.42,0
C03150,2023-01-09,Mid Value,3,362.58,2.94,0
C03151,2024-01-05,High Value,7,1825.69,4.07,0
C03152,2024-01-01,Mid Value,6,619.2,3.45,0
C03153,2024-06-25,Low Value,1,55.0,3.19,0
C03154,2023-07-26,Mid Value,4,541.91,4.05,0
C03155,2023-03-23,Low Value,1,46.45,3.84,1
C03156,2023-07-28,Low Value,1,56.64,3.16,1
C03157,2023-08-25,Mid Value,3,238.75,4.11,0
C03158,2023-08-23,Low Value,1,52.26,2.49,0
C03159,2024-01-05,Mid Value,4,436.8,4.62,0
C03160,2024-09-22,Mid Value,1,116.75,4.4,0
C03161,2023-05-25,Mid Value,3,262.37,2.76,0
C03162,2024-08-03,Low Value,1,51.73,2.87,0
C03163,2024-01-12,High Value,3,1012.45,4.9,0
C03164,2024-11-30,High Value,11,2901.96,4.34,0
C03165,2023-11-15,Low Value,4,249.84,3.36,0
C03166,2023-04-21,Low Value,1,67.27,3.44,1
C03167,2024-02-19,Low Value,1,56.07,3.51,0
C03168,2023-08-29,Mid Value,5,671.19,4.36,0
C03169,2023-08-29,High Value,4,1165.18,3.49,0
C03170,2024-05-21,Low Value,5,167.51,2.65,0
C03171,2023-03-15,Low Value,2,89.88,3.67,0
C03172,2024-10-21,Low Value,2,91.96,3.08,0
C03173,2023-09-28,Mid Value,6,471.82,4.78,0
C03174,2024-04-03,Low Value,1,55.66,3.06,1
C03175,2023-11-19,Mid Value,7,644.7,3.29,0
C03176,2024-06-27,Mid Value,2,268.68,3.65,0
C03177,2024-02-04,Mid Value,5,518.34,4.13,0
C03178,2023-09-30,High Value,4,1057.01,3.92,0
C03179,2024-06-12,Mid Value,3,386.25,3.59,0
C03180,2024-08-14,Mid Value,4,548.61,4.32,1
C03181,2023-12-07,High Value,3,1175.22,3.51,0
C03182,2024-03-11,Mid Value,3,363.5,2.96,0
C03183,2024-07-18,Low Value,6,257.62,3.58,1
C03184,2024-04-05,Low Value,2,100.78,2.43,1
C03185,2023-06-02,Mid Value,1,118.7,4.91,0
C03186,2024-05-06,Mid Value,6,648.08,3.45,0
C03187,2024-07-25,Low Value,5,258.88,3.1,0
C03188,2023-10-16,Low Value,4,215.88,4.16,0
C03189,2024-12-04,Mid Value,2,297.03,4.13,0
C03190,2023-04-23,Low Value,2,132.36,3.51,0
C03191,2023-10-25,Mid Value,4,750.08,3.74,1
C03192,2024-02-13,Low Value,3,153.88,4.24,0
C03193,2024-07-08,Low Value,2,98.74,2.96,0
C03194,2023-06-07,Low Value,1,57.58,3.39,0
C03195,2024-07-22,Mid Value,2,163.84,3.59,0
C03196,2024-06-27,High Value,5,1733.55,3.34,0
C03197,2024-06-25,High Value,2,858.05,3.85,0
C03198,2024-09-12,Mid Value,7,981.38,4.53,0
C03199,2023-07-02,Low Value,2,91.82,3.47,0
C03200,2023-02-20,Low Value,1,51.37,3.79,1
C03201,2023-10-28,High Value,8,2274.33,4.79,0
C03202,2024-10-05,High Value,2,532.5,4.49,0
C03203,2024-07-27,High Value,5,1435.98,4.46,0
C03204,2023-04-18,High Value,7,1979.6,4.34,0
C03205,2024-03-18,Low Value,2,116.42,3.97,0
C03206,2024-12-06,Low Value,2,118.78,3.6,0
C03207,2024-04-21,Low Value,2,67.99,3.29,0
C03208,2024-01-26,Low Value,2,116.12,3.28,0
C03209,2024-12-07,Low Value,1,57.87,3.9,0
C03210,2024-10-22,Low Value,4,202.71,3.18,0
C03211,2024-02-10,Low Value,3,199.55,3.58,0
C03212,2023-11-20,Mid Value,1,97.14,4.68,0
C03213,2024-06-27,Low Value,1,57.51,3.64,0
C03214,2023-06-13,Mid Value,10,1057.57,4.89,1
C03215,2023-03-17,Low Value,4,217.68,3.49,1
C03216,2024-05-02,High Value,8,2601.96,3.85,0
C03217,2024-02-18,Mid Value,5,752.76,3.35,0
C03218,2023-01-12,Low Value,4,185.08,3.06,0
C03219,2024-04-30,Low Value,2,103.92,3.5,0
C03220,2023-08-19,Low Value,1,31.7,2.61,0
C03221,2023-05-16,High Value,4,1647.87,4.58,1
C03222,2023-03-07,Mid Value,5,751.12,3.63,1
C03223,2024-04-23,Low Value,1,51.27,3.01,1
C03224,2023-10-27,Low Value,3,218.42,3.3,0
C03225,2023-06-27,Mid Value,4,378.41,4.64,0
C03226,2023-11-02,High Value,8,2348.76,5.0,0
C03227,2023-10-06,Low Value,2,95.65,3.33,0
C03228,2024-01-13,Low Value,1,36.46,2.78,0
C03229,2023-10-11,Low Value,1,45.81,3.78,0
C03230,2024-09-11,Mid Value,6,779.83,3.4,0
C03231,2024-02-02,Low Value,3,77.03,3.39,0
C03232,2023-05-18,Low Value,3,158.41,3.68,0
C03233,2024-05-06,Mid Value,1,135.1,3.99,1
C03234,2024-06-24,Mid Value,4,490.67,3.63,0
C03235,2023-06-22,Low Value,2,75.66,3.4,0
C03236,2024-04-16,Low Value,2,98.21,3.92,1
C03237,2024-04-29,Mid Value,6,721.42,3.47,0
C03238,2024-09-17,Mid Value,7,893.06,4.05,0
C03239,2024-06-01,Low Value,3,143.2,2.58,1
C03240,2023-05-26,Low Value,2,100.76,4.43,0
C03241,2023-05-12,Low Value,1,58.36,3.78,0
C03242,2024-01-07,Mid Value,4,544.6,4.33,0
C03243,2024-12-10,Mid Value,1,133.14,3.57,0
C03244,2023-03-05,Mid Value,4,530.1,3.44,0
C03245,2024-03-29,Mid Value,3,380.73,3.99,1
C03246,2023-09-15,Mid Value,5,654.56,4.03,0
C03247,2023-12-13,Low Value,1,45.09,4.3,1
C03248,2023-11-23,High Value,10,2462.57,4.49,0
C03249,2024-06-24,Low Value,3,133.87,3.2,0
C03250,2023-02-28,Low Value,1,49.87,3.56,0
C03251,2024-03-04,High Value,10,4786.83,3.7,0
C03252,2024-01-26,Low Value,3,157.23,3.08,0
C03253,2023-06-21,Mid Value,4,376.69,3.87,0
C03254,2023-03-18,High Value,5,1608.71,3.67,0
C03255,2024-12-02,Mid Value,7,638.01,4.65,0
C03256,2023-11-27,High Value,5,1479.91,4.32,0
C03257,2023-10-18,Low Value,2,67.65,4.01,0
C03258,2023-05-31,Low Value,4,189.37,3.96,0
C03259,2024-03-28,Low Value,1,42.18,2.67,0
C03260,2023-09-20,Mid Value,3,456.48,3.9,0
C03261,2023-11-06,High Value,5,2019.41,3.79,0
C03262,2024-03-12,Low Value,2,67.16,3.63,0
C03263,2023-05-06,Low Value,3,145.91,3.1,0
C03264,2023-05-23,Low Value,1,51.95,4.34,0
C03265,2023-08-30,Low Value,3,215.25,3.85,1
C03266,2024-01-17,Low Value,2,107.47,3.06,0
C03267,2024-08-11,High Value,5,1656.01,4.49,0
C03268,2023-01-24,High Value,9,2807.73,4.68,0
C03269,2024-04-14,Low Value,1,49.2,3.29,0
C03270,2024-06-13,Mid Value,2,212.58,3.53,0
C03271,2023-05-25,Low Value,3,135.53,4.09,1
C03272,2024-09-29,Mid Value,1,168.66,4.19,0
C03273,2024-07-01,Mid Value,3,375.59,3.31,0
C03274,2023-07-07,Mid Value,2,198.78,5.0,0
C03275,2023-05-29,High Value,6,2353.57,3.47,0
C03276,2024-12-07,Low Value,2,114.4,2.68,0
C03277,2023-10-13,Low Value,1,65.13,3.58,0
C03278,2023-06-29,Mid Value,7,790.5,4.05,0
C03279,2024-05-25,Mid Value,8,861.22,4.41,0
C03280,2023-05-31,Mid Value,7,750.42,4.3,1
C03281,2023-05-18,Low Value,2,96.9,4.23,0
C03282,2023-04-05,Mid Value,1,115.27,4.17,0
C03283,2023-05-17,Mid Value,3,244.54,3.76,0
C03284,2023-01-10,Low Value,3,183.21,2.88,0
C03285,2024-08-25,Low Value,1,53.12,3.24,1
C03286,2023-10-17,High Value,7,2959.76,4.63,0
C03287,2024-09-20,Mid Value,5,683.21,4.67,0
C03288,2023-11-01,Mid Value,4,613.96,4.28,0
C03289,2024-06-09,Low Value,1,54.36,2.77,1
C03290,2024-02-19,Mid Value,1,111.77,4.11,0
C03291,2024-09-01,Low Value,4,218.58,4.23,0
C03292,2023-10-24,Low Value,1,39.23,3.79,0
C03293,2024-01-18,Mid Value,3,380.83,4.02,0
C03294,2023-03-27,High Value,10,3777.6,3.43,0
C03295,2023-07-08,Low Value,2,123.99,3.07,0
C03296,2023-10-14,Mid Value,2,245.17,4.6,1
C03297,2023-10-21,High Value,3,1447.7,3.61,0
C03298,2023-04-30,Mid Value,7,675.73,3.86,0
C03299,2023-07-02,Low Value,2,65.56,3.29,0
C03300,2023-01-06,Low Value,2,76.93,2.5,0
C03301,2024-11-11,Mid Value,2,260.45,3.94,0
C03302,2024-11-26,Mid Value,1,82.9,4.1,0
C03303,2024-10-07,Low Value,3,115.2,2.87,0
C03304,2023-03-13,Low Value,3,149.11,3.84,1
C03305,2023-01-05,Low Value,2,110.23,2.54,0
C03306,2023-04-09,Mid Value,6,746.25,3.46,0
C03307,2024-03-08,Mid Value,1,166.98,4.91,0
C03308,2023-08-24,Low Value,3,163.57,3.98,0
C03309,2023-06-09,Low Value,2,94.45,3.49,1
C03310,2024-03-29,Low Value,1,56.18,4.82,1
C03311,2023-12-09,Low Value,2,89.16,3.95,0
C03312,2024-03-08,High Value,2,750.08,4.06,0
C03313,2023-10-25,Mid Value,3,471.29,4.82,0
C03314,2024-06-24,Low Value,1,62.5,3.76,0
C03315,2023-04-28,High Value,1,190.31,4.16,0
C03316,2024-04-21,Low Value,1,65.09,2.48,1
C03317,2023-10-11,Low Value,2,110.61,3.01,0
C03318,2024-05-14,Low Value,3,203.42,4.62,1
C03319,2023-03-13,Low Value,2,109.61,3.76,0
C03320,2023-09-02,Mid Value,9,1122.62,3.76,0
C03321,2024-05-30,Low Value,4,231.34,4.08,1
C03322,2024-04-19,Low Value,2,100.88,3.52,0
C03323,2024-09-08,High Value,6,1515.89,4.72,0
C03324,2024-12-29,Low Value,2,99.96,3.64,0
C03325,2024-10-06,Mid Value,4,493.53,3.52,0
C03326,2024-02-18,Low Value,2,89.76,3.28,0
C03327,2023-07-26,Mid Value,1,123.71,4.73,0
C03328,2024-07-23,Mid Value,4,577.96,3.76,1
C03329,2023-12-18,High Value,7,2834.29,4.14,0
C03330,2023-11-02,Mid Value,6,680.77,4.91,0
C03331,2024-07-02,Low Value,2,83.73,4.03,1
C03332,2024-08-05,Mid Value,3,283.27,3.75,0
C03333,2024-10-19,Low Value,4,158.19,3.51,1
C03334,2023-10-11,Low Value,4,196.82,3.74,0
C03335,2023-04-13,Mid Value,2,305.56,3.8,0
C03336,2023-03-25,Low Value,3,137.8,3.44,0
C03337,2023-10-22,High Value,6,2199.51,3.94,0
C03338,2024-06-17,Low Value,1,42.6,4.57,0
C03339,2024-10-16,Low Value,1,65.52,2.6,0
C03340,2023-09-20,Low Value,2,171.89,4.1,0
C03341,2023-06-03,Low Value,4,233.41,2.69,0
C03342,2023-04-20,Low Value,2,103.24,3.24,0
C03343,2024-10-14,Mid Value,1,70.58,3.27,0
C03344,2023-11-10,Mid Value,7,673.07,3.63,1
C03345,2023-03-04,Low Value,2,83.15,4.33,0
C03346,2023-06-04,Low Value,1,42.64,3.95,0
C03347,2023-02-28,Low Value,1,45.99,3.94,0
C03348,2023-05-02,High Value,7,3171.51,3.45,0
C03349,2024-04-18,Mid Value,6,883.82,4.55,0
C03350,2023-06-20,Mid Value,4,475.15,3.66,0
C03351,2023-09-29,High Value,9,2720.58,4.13,0
C03352,2023-07-02,High Value,5,1487.41,4.4,0
C03353,2024-02-08,Mid Value,7,743.6,4.19,0
C03354,2023-11-02,Low Value,1,29.95,2.87,0
C03355,2024-06-12,Mid Value,6,886.97,4.13,0
C03356,2024-08-21,Low Value,1,59.74,4.31,1
C03357,2024-04-28,Low Value,5,171.28,3.85,0
C03358,2024-08-27,Mid Value,4,459.67,3.77,0
C03359,2024-11-08,Mid Value,6,623.93,3.69,0
C03360,2024-02-01,Mid Value,5,592.41,3.66,0
C03361,2023-08-04,Low Value,1,47.2,3.98,0
C03362,2023-10-09,Low Value,1,35.12,3.69,0
C03363,2023-11-27,Low Value,3,147.89,3.26,0
C03364,2023-02-21,High Value,9,2517.53,3.79,0
C03365,2024-08-11,Mid Value,5,555.61,4.31,0
C03366,2023-08-10,Mid Value,1,125.74,4.2,0
C03367,2024-09-23,Mid Value,3,269.31,3.17,1
C03368,2024-11-01,High Value,10,2914.82,4.54,0
C03369,2024-08-04,Low Value,1,55.61,3.76,1
C03370,2023-06-28,Low Value,1,50.1,3.23,0
C03371,2024-09-27,Low Value,4,146.19,3.58,0
C03372,2023-06-24,Low Value,1,36.46,2.76,0
C03373,2024-02-22,Low Value,4,149.94,3.19,1
C03374,2024-09-07,Low Value,6,293.07,3.77,0
C03375,2024-04-22,Low Value,2,89.7,3.5,0
C03376,2023-10-30,Low Value,1,70.93,2.71,0
C03377,2024-01-30,Low Value,5,236.83,3.41,0
C03378,2024-06-06,Low Value,4,160.79,2.3,0
C03379,2024-05-07,Mid Value,3,371.84,5.0,0
C03380,2023-02-13,Mid Value,2,259.73,3.03,0
C03381,2024-08-03,Low Value,2,71.42,2.47,0
C03382,2024-10-08,Low Value,2,82.51,4.5,0
C03383,2024-05-18,Mid Value,1,119.01,4.32,1
C03384,2023-05-01,Low Value,5,256.53,3.53,0
C03385,2023-12-23,Low Value,1,48.69,3.81,1
C03386,2024-06-09,Low Value,1,48.9,3.45,0
C03387,2024-03-27,Low Value,3,139.31,3.43,0
C03388,2024-12-13,Low Value,3,91.74,3.56,1
C03389,2023-04-11,Mid Value,4,569.23,3.91,0
C03390,2024-10-02,Low Value,2,141.68,2.96,0
C03391,2023-08-21,Mid Value,4,568.77,4.03,0
C03392,2024-05-23,Low Value,3,148.74,3.27,0
C03393,2023-09-24,Mid Value,3,383.02,4.3,1
C03394,2023-04-25,Mid Value,3,463.04,3.88,1
C03395,2023-06-19,Mid Value,5,492.21,4.31,0
C03396,2024-01-02,Low Value,2,102.53,3.12,0
C03397,2023-03-01,Mid Value,1,120.54,3.83,1
C03398,2024-09-10,Low Value,1,53.59,3.75,1
C03399,2024-01-16,Low Value,1,50.72,4.27,1
C03400,2023-06-27,Mid Value,1,103.9,4.09,0
C03401,2024-06-15,Low Value,3,169.28,3.27,1
C03402,2023-06-02,Low Value,2,110.73,3.78,1
C03403,2024-03-01,Low Value,3,129.65,3.64,1
C03404,2023-08-18,High Value,6,2259.57,3.12,0
C03405,2023-12-18,Mid Value,3,423.8,5.0,0
C03406,2023-07-16,Low Value,3,174.39,3.37,0
C03407,2023-02-14,Low Value,1,48.24,2.83,1
C03408,2023-09-23,Mid Value,2,257.93,3.47,0
C03409,2024-06-05,High Value,5,1559.85,5.0,1
C03410,2024-02-28,Mid Value,3,526.84,3.91,0
C03411,2023-12-13,Low Value,2,93.21,3.76,0
C03412,2023-05-25,Mid Value,3,301.96,4.31,0
C03413,2023-08-08,Low Value,2,76.01,3.05,0
C03414,2024-01-07,Mid Value,5,547.23,3.54,0
C03415,2023-01-05,Low Value,1,61.82,3.67,0
C03416,2024-03-14,Low Value,2,74.46,4.89,1
C03417,2023-10-03,Mid Value,7,649.2,3.48,0
C03418,2024-01-26,Mid Value,6,760.87,4.1,0
C03419,2023-12-23,Low Value,5,191.97,3.09,0
C03420,2023-12-07,Low Value,1,70.41,4.49,0
C03421,2023-05-09,Low Value,5,221.45,4.31,0
C03422,2023-01-26,Low Value,3,144.83,2.78,0
C03423,2023-04-17,Low Value,3,180.83,3.38,0
C03424,2023-08-14,Low Value,1,44.7,3.17,0
C03425,2023-03-10,Low Value,1,54.91,3.48,0
C03426,2024-08-14,Low Value,2,88.14,3.8,1
C03427,2024-09-27,Mid Value,8,909.61,4.57,1
C03428,2024-04-26,Low Value,2,69.91,2.78,0
C03429,2023-05-22,Low Value,2,109.21,4.32,0
C03430,2024-03-27,Low Value,2,101.61,4.23,0
C03431,2024-04-17,Low Value,4,181.54,2.97,1
C03432,2024-04-20,High Value,9,3928.74,3.41,0
C03433,2024-07-20,Low Value,2,112.28,3.72,1
C03434,2023-07-14,High Value,7,1804.27,4.67,0
C03435,2024-09-03,Low Value,4,201.28,4.28,0
C03436,2024-05-02,Mid Value,3,367.72,4.11,0
C03437,2023-04-12,Mid Value,6,485.38,5.0,0
C03438,2024-03-14,Low Value,1,42.06,3.35,0
C03439,2023-07-06,Mid Value,1,119.96,3.53,0
C03440,2023-08-03,Mid Value,2,268.93,4.35,1
C03441,2024-04-27,Low Value,1,46.87,2.63,0
C03442,2023-08-19,High Value,3,1359.46,4.47,0
C03443,2024-02-07,High Value,3,1028.15,2.51,0
C03444,2024-07-25,Mid Value,5,613.02,3.43,0
C03445,2023-02-02,Mid Value,3,444.97,4.67,0
C03446,2024-09-16,High Value,7,2856.0,3.41,0
C03447,2024-04-16,High Value,10,4039.63,4.64,0
C03448,2024-08-11,Mid Value,4,586.98,2.87,1
C03449,2023-01-28,Low Value,1,60.8,4.94,1
C03450,2023-11-10,High Value,2,571.83,4.03,0
C03451,2024-06-01,High Value,10,2707.05,2.98,0
C03452,2024-05-20,High Value,10,3404.55,3.59,0
C03453,2024-06-09,Mid Value,6,721.37,3.09,0
C03454,2024-11-27,Low Value,2,87.26,3.95,0
C03455,2024-10-28,Low Value,2,84.42,3.99,0
C03456,2024-02-25,High Value,10,2864.85,5.0,0
C03457,2023-01-07,Low Value,3,100.87,3.86,0
C03458,2023-05-30,Low Value,2,83.1,3.58,0
C03459,2024-06-09,Mid Value,4,498.83,4.0,0
C03460,2024-08-22,Mid Value,9,852.11,4.01,0
C03461,2024-02-05,Mid Value,1,116.79,4.69,0
C03462,2023-03-22,Mid Value,9,845.25,5.0,1
C03463,2024-01-12,Low Value,1,51.34,4.31,0
C03464,2023-11-27,Low Value,2,64.38,3.68,0
C03465,2024-12-22,High Value,8,3538.82,3.54,0
C03466,2023-05-31,Low Value,2,94.25,4.1,0
C03467,2023-12-23,Mid Value,3,418.57,3.03,0
C03468,2023-09-24,High Value,6,2854.54,3.61,0
C03469,2024-04-23,Low Value,2,90.35,3.35,0
C03470,2023-01-16,Mid Value,3,217.34,4.56,0
C03471,2024-02-19,Low Value,1,58.22,3.46,0
C03472,2024-05-26,High Value,7,3421.5,5.0,0
C03473,2023-03-16,Low Value,1,40.68,3.25,0
C03474,2024-06-15,Low Value,4,160.14,3.61,0
C03475,2023-05-07,Low Value,2,128.85,3.22,0
C03476,2023-08-18,Low Value,4,167.54,3.83,0
C03477,2024-08-10,Mid Value,3,456.21,4.55,0
C03478,2024-09-09,High Value,7,2756.55,3.48,0
C03479,2023-12-14,Mid Value,3,387.77,3.29,0
C03480,2024-05-26,Mid Value,2,277.66,3.5,0
C03481,2023-11-02,Mid Value,2,257.11,4.35,0
C03482,2023-07-21,Low Value,3,162.47,4.33,1
C03483,2023-12-22,High Value,4,832.38,3.97,0
C03484,2023-03-27,Low Value,1,47.68,3.21,0
C03485,2024-02-24,Low Value,1,66.14,4.17,0
C03486,2024-11-08,Low Value,1,63.39,2.36,0
C03487,2023-07-01,Mid Value,4,333.79,4.18,1
C03488,2024-06-12,Mid Value,2,254.59,4.06,0
C03489,2023-05-08,High Value,12,3683.75,3.61,0
C03490,2024-05-02,Low Value,4,263.68,3.39,1
C03491,2024-05-13,High Value,12,5428.51,3.51,1
C03492,2024-03-18,Mid Value,2,216.46,4.35,0
C03493,2023-05-10,Low Value,1,50.12,3.18,0
C03494,2023-08-21,Low Value,3,113.35,3.63,1
C03495,2023-01-25,Low Value,1,44.53,4.23,0
C03496,2023-02-28,Mid Value,3,188.0,3.83,0
C03497,2024-04-11,High Value,5,1770.42,3.63,0
C03498,2024-04-23,High Value,7,2087.69,3.25,0
C03499,2024-06-28,Low Value,2,91.55,4.2,0
C03500,2024-05-09,Low Value,1,52.97,3.48,0
C03501,2023-08-06,Mid Value,8,1196.5,3.24,0
C03502,2024-12-22,Low Value,1,43.1,3.69,0
C03503,2024-01-17,High Value,5,1400.4,3.05,0
C03504,2023-07-01,Low Value,1,56.33,2.93,0
C03505,2024-09-12,Low Value,3,169.21,2.92,1
C03506,2024-08-28,High Value,2,527.34,2.67,0
C03507,2023-05-04,High Value,8,3387.11,2.85,0
C03508,2024-12-10,Mid Value,5,774.88,3.63,0
C03509,2024-06-19,Mid Value,2,244.37,4.58,0
C03510,2023-04-21,Low Value,1,43.49,4.01,0
C03511,2024-08-04,Mid Value,1,130.5,3.89,0
C03512,2024-05-19,Mid Value,4,521.22,4.18,0
C03513,2023-11-22,High Value,3,1504.51,3.29,0
C03514,2023-01-23,Mid Value,4,450.46,3.63,0
C03515,2023-06-21,High Value,3,1122.58,3.64,0
C03516,2023-08-02,Mid Value,4,553.45,3.71,0
C03517,2023-09-28,Mid Value,2,266.47,3.64,1
C03518,2023-08-11,Mid Value,4,529.83,4.17,0
C03519,2023-07-21,Low Value,2,96.1,3.01,1
C03520,2023-05-02,Low Value,1,55.87,3.47,0
C03521,2024-10-19,High Value,7,2898.74,4.26,0
C03522,2024-11-26,Mid Value,3,278.51,2.79,0
C03523,2023-06-20,High Value,8,2248.35,3.28,0
C03524,2024-06-15,Low Value,3,170.56,3.81,1
C03525,2023-02-03,Low Value,1,41.72,3.25,0
C03526,2024-03-25,Mid Value,2,229.0,3.3,0
C03527,2024-08-09,Low Value,1,42.53,4.81,0
C03528,2024-07-23,Low Value,2,102.21,3.65,0
C03529,2024-12-30,Low Value,4,185.44,2.13,0
C03530,2023-09-30,Mid Value,2,251.06,4.22,1
C03531,2024-11-10,Low Value,1,49.61,2.67,1
C03532,2024-03-07,Mid Value,2,223.41,4.3,0
C03533,2023-04-10,Low Value,2,50.51,2.94,0
C03534,2024-04-18,High Value,8,2322.45,4.32,0
C03535,2023-11-29,Mid Value,6,701.37,3.4,0
C03536,2024-06-30,Low Value,1,52.18,2.83,1
C03537,2023-09-15,Low Value,1,48.64,3.45,1
C03538,2024-10-19,High Value,9,3949.34,3.04,0
C03539,2023-05-20,High Value,6,2975.63,3.19,0
C03540,2023-07-13,Low Value,2,108.67,3.9,0
C03541,2024-04-20,Low Value,2,59.59,4.82,0
C03542,2023-07-29,Low Value,6,267.02,3.83,0
C03543,2023-08-12,Low Value,2,83.53,3.03,0
C03544,2024-07-21,Low Value,1,13.12,2.93,1
C03545,2024-06-13,Mid Value,4,453.4,3.16,0
C03546,2023-02-07,Mid Value,4,431.94,2.93,0
C03547,2024-02-07,High Value,2,732.73,4.18,0
C03548,2024-07-20,Low Value,2,99.59,2.51,0
C03549,2023-01-15,High Value,5,2113.71,4.76,0
C03550,2023-03-23,Low Value,1,50.14,4.25,1
C03551,2024-04-18,High Value,5,2169.62,4.17,0
C03552,2024-11-05,Low Value,1,58.92,2.65,0
C03553,2023-11-09,High Value,2,850.03,3.22,1
C03554,2024-10-08,Mid Value,2,265.3,4.12,1
C03555,2023-12-03,Mid Value,3,472.17,3.46,0
C03556,2023-02-06,Low Value,2,132.14,3.91,0
C03557,2024-08-10,Low Value,3,209.54,3.87,1
C03558,2024-01-31,Low Value,2,92.78,3.56,0
C03559,2024-01-08,Low Value,2,62.16,2.7,0
C03560,2024-04-17,Low Value,2,107.99,3.19,0
C03561,2023-07-18,Low Value,2,77.6,4.11,1
C03562,2024-10-01,Low Value,2,107.72,3.53,0
C03563,2024-06-15,Mid Value,8,917.63,3.89,0
C03564,2023-05-17,Mid Value,8,630.77,3.66,0
C03565,2024-08-30,Low Value,2,99.75,3.25,0
C03566,2024-04-23,Mid Value,7,942.98,4.19,0
C03567,2023-02-04,Low Value,4,141.67,3.36,0
C03568,2023-08-07,Mid Value,3,470.88,3.08,0
C03569,2024-05-04,High Value,4,975.24,4.45,0
C03570,2024-08-21,Low Value,1,68.74,3.71,0
C03571,2024-01-13,Low Value,3,165.86,3.64,1
C03572,2023-06-15,Mid Value,2,196.11,4.04,0
C03573,2023-01-08,Low Value,2,120.09,4.06,1
C03574,2024-04-24,Low Value,2,86.12,3.69,0
C03575,2023-06-20,Mid Value,4,522.71,3.54,1
C03576,2024-08-12,Low Value,2,92.12,3.38,0
C03577,2024-09-06,Low Value,1,39.61,3.61,0
C03578,2023-03-01,Low Value,2,81.48,3.86,0
C03579,2023-06-06,High Value,5,1706.4,3.85,0
C03580,2023-02-24,Low Value,3,184.35,3.94,1
C03581,2024-07-09,Low Value,3,150.91,3.42,1
C03582,2023-05-29,High Value,8,2844.97,2.23,0
C03583,2024-05-13,Low Value,1,50.09,2.23,1
C03584,2023-12-03,High Value,9,2731.74,3.66,0
C03585,2024-10-30,High Value,7,1710.79,3.2,0
C03586,2023-02-02,Mid Value,3,356.96,4.02,0
C03587,2024-01-26,Mid Value,5,664.54,3.72,0
C03588,2024-10-04,Low Value,4,208.91,4.18,0
C03589,2023-11-26,Mid Value,5,572.27,4.97,0
C03590,2024-11-02,Low Value,1,42.31,4.02,0
C03591,2023-12-26,High Value,11,3001.16,4.65,0
C03592,2024-03-07,Low Value,4,181.26,2.26,0
C03593,2023-10-18,High Value,8,3074.8,3.71,0
C03594,2024-05-18,Low Value,1,52.0,3.26,0
C03595,2024-06-29,Mid Value,3,474.51,4.89,0
C03596,2023-03-16,High Value,4,1401.12,5.0,1
C03597,2023-02-02,Low Value,3,167.82,3.42,0
C03598,2024-11-19,Mid Value,6,774.31,4.29,0
C03599,2024-05-22,Low Value,2,153.08,2.73,0
C03600,2023-05-13,Low Value,1,46.85,2.97,0
C03601,2023-09-14,Low Value,1,48.38,3.21,0
C03602,2024-10-13,Low Value,2,126.29,3.94,0
C03603,2023-09-03,High Value,4,1541.12,3.51,0
C03604,2024-02-02,Low Value,3,91.16,3.89,0
C03605,2024-06-16,High Value,9,3415.02,4.22,0
C03606,2024-03-23,Mid Value,4,574.29,3.69,0
C03607,2024-05-19,Low Value,3,217.75,3.9,0
C03608,2023-06-30,Low Value,1,52.26,2.93,0
C03609,2023-05-22,Low Value,1,43.61,3.94,0
C03610,2023-04-05,Mid Value,1,136.78,4.22,0
C03611,2024-08-09,Mid Value,2,327.83,3.99,0
C03612,2024-12-19,Mid Value,5,706.96,5.0,0
C03613,2023-11-20,Mid Value,6,634.06,3.57,0
C03614,2023-12-20,Low Value,2,75.75,3.01,1
C03615,2023-09-27,Low Value,3,186.6,2.34,1
C03616,2024-01-26,Low Value,1,46.97,3.55,0
C03617,2024-10-16,Mid Value,4,424.46,5.0,0
C03618,2024-05-24,Low Value,1,42.82,4.08,0
C03619,2024-04-01,High Value,5,1976.82,3.25,0
C03620,2023-07-09,Low Value,3,123.54,3.75,0
C03621,2023-04-07,Mid Value,5,599.08,3.68,0
C03622,2023-06-13,Mid Value,6,849.0,4.16,0
C03623,2024-05-28,Mid Value,1,112.1,2.48,0
C03624,2023-05-22,Low Value,4,202.68,3.65,0
C03625,2023-07-15,Low Value,2,106.37,3.49,0
C03626,2023-11-25,Low Value,1,45.6,3.1,0
C03627,2024-11-23,Low Value,5,308.78,4.54,0
C03628,2023-09-17,High Value,6,2055.19,4.43,0
C03629,2023-11-12,Low Value,1,46.1,3.47,0
C03630,2023-04-05,Mid Value,4,604.35,3.49,0
C03631,2023-04-11,Mid Value,3,463.29,3.33,1
C03632,2023-04-28,Low Value,1,39.5,3.97,0
C03633,2024-04-23,Mid Value,5,670.56,3.54,0
